;MB012;MB024;MB012_P;MB024_P;Sum_Einkauf;GENDERTYPEID;seg_kgm;score_kgm;alter_kl;ealter;synergie;syn012;old;sum
9038;1;1;1.0;1.0;3582.63;1.0;3.0;78.29;75+       ;75+       ;13;3;1.0;1591933.63
9039;1;1;1.0;1.0;4748.42;2.0;2.0;89.87;75+       ;75+       ;40;2;1.0;1591933.63
9040;1;1;1.0;1.0;717.67;1.0;5.0;48.25;75+       ;75+       ;6;3;1.0;1591933.63
9041;1;1;1.0;1.0;115.87;2.0;3.0;73.08;75+       ;75+       ;3;0;1.0;1591933.63
9042;1;1;1.0;1.0;8030.63;2.0;3.0;64.38;75+       ;75+       ;82;0;1.0;1591933.63
9043;1;1;1.0;1.0;8110.95;1.0;5.0;42.81;75+       ;75+       ;6;0;1.0;1591933.63
9044;1;1;1.0;1.0;4781.14;2.0;1.0;100.0;75+       ;75+       ;48;5;1.0;1591933.63
9045;1;1;1.0;1.0;1276.1;2.0;2.0;80.48;90-95     ;75+       ;19;4;1.0;1591933.63
9046;1;1;1.0;1.0;464.93;1.0;2.0;80.75;75+       ;75+       ;5;1;1.0;1591933.63
9047;1;1;1.0;1.0;3054.23;2.0;4.0;50.51;75+       ;75+       ;5;1;1.0;1591933.63
9048;1;1;1.0;1.0;13779.19;2.0;3.0;70.78;75+       ;75+       ;5;0;1.0;1591933.63
9049;1;1;1.0;1.0;2734.15;1.0;3.0;70.47;75+       ;75+       ;14;0;1.0;1591933.63
9050;1;1;1.0;1.0;17840.73;2.0;4.0;59.74;75+       ;75+       ;48;0;1.0;1591933.63
9051;1;1;1.0;1.0;4482.45;2.0;1.0;100.0;75+       ;75+       ;15;4;1.0;1591933.63
9052;1;1;1.0;1.0;3834.24;1.0;4.0;51.7;75+       ;75+       ;30;2;1.0;1591933.63
9053;1;1;1.0;1.0;6002.63;2.0;4.0;49.6;75+       ;75+       ;2;0;1.0;1591933.63
9054;1;1;1.0;1.0;12735.78;2.0;1.0;100.0;75+       ;75+       ;128;7;1.0;1591933.63
9055;1;1;1.0;1.0;5301.23;2.0;4.0;57.47;75+       ;75+       ;30;1;1.0;1591933.63
9056;1;1;1.0;1.0;2824.18;2.0;3.0;78.42;75+       ;75+       ;34;4;1.0;1591933.63
9057;1;1;1.0;1.0;19748.72;1.0;4.0;59.61;75+       ;75+       ;13;0;1.0;1591933.63
9058;1;1;1.0;1.0;9049.19;1.0;4.0;52.86;75+       ;75+       ;3;0;1.0;1591933.63
9059;1;1;1.0;1.0;2829.1;2.0;4.0;62.74;75+       ;75+       ;5;0;1.0;1591933.63
9060;1;1;1.0;1.0;485.08;2.0;3.0;69.82;75+       ;75+       ;1;2;1.0;1591933.63
9061;1;1;1.0;1.0;4051.5;2.0;3.0;70.35;90-95     ;75+       ;16;6;1.0;1591933.63
9062;1;1;1.0;1.0;2519.64;1.0;4.0;56.3;90-95     ;75+       ;24;4;1.0;1591933.63
9063;1;1;1.0;1.0;5168.92;2.0;3.0;69.67;75+       ;75+       ;69;8;1.0;1591933.63
9064;1;1;1.0;1.0;6268.91;1.0;3.0;63.96;75+       ;75+       ;4;0;1.0;1591933.63
9065;1;1;1.0;1.0;3948.54;2.0;2.0;86.03;90-95     ;75+       ;7;1;1.0;1591933.63
9066;1;1;1.0;1.0;12474.11;1.0;2.0;91.1;75+       ;75+       ;34;4;1.0;1591933.63
9067;1;1;1.0;1.0;3843.4034;2.0;4.0;49.92;75+       ;75+       ;4;2;1.0;1591933.63
9068;1;1;1.0;1.0;13396.88;1.0;3.0;63.18;75+       ;75+       ;2;0;1.0;1591933.63
9069;1;1;1.0;1.0;7558.72;2.0;4.0;60.06;75+       ;75+       ;17;0;1.0;1591933.63
9070;1;1;1.0;1.0;20377.08;1.0;3.0;78.65;75+       ;75+       ;69;4;1.0;1591933.63
9071;1;1;1.0;1.0;1341.9;1.0;4.0;54.24;75+       ;75+       ;54;0;1.0;1591933.63
9072;1;1;1.0;1.0;2189.66;2.0;3.0;67.96;75+       ;75+       ;1;0;1.0;1591933.63
9073;1;1;1.0;1.0;14282.19;1.0;1.0;100.0;90-95     ;75+       ;101;1;1.0;1591933.63
9074;1;1;1.0;1.0;3761.3;1.0;3.0;76.96;75+       ;75+       ;13;1;1.0;1591933.63
9075;1;1;1.0;1.0;6740.13;1.0;3.0;76.7;75+       ;75+       ;15;0;1.0;1591933.63
9076;1;1;1.0;1.0;3881.3;1.0;3.0;74.68;75+       ;75+       ;9;3;1.0;1591933.63
9077;1;1;1.0;1.0;3970.95;2.0;4.0;51.37;75+       ;75+       ;3;1;1.0;1591933.63
9078;1;1;1.0;1.0;2398.28;1.0;5.0;44.94;75+       ;75+       ;3;1;1.0;1591933.63
9079;1;1;1.0;1.0;1399.25;2.0;3.0;74.09;75+       ;75+       ;29;2;1.0;1591933.63
9080;1;1;1.0;1.0;9316.46;2.0;2.0;87.9;75+       ;75+       ;186;7;1.0;1591933.63
9081;1;1;1.0;1.0;11824.06;2.0;4.0;60.07;75+       ;75+       ;2;0;1.0;1591933.63
9082;1;1;1.0;1.0;10734.47;1.0;2.0;88.4;75+       ;75+       ;7;1;1.0;1591933.63
9083;1;1;1.0;1.0;25262.39;2.0;2.0;83.15;75+       ;75+       ;23;2;1.0;1591933.63
9084;1;1;1.0;1.0;21427.74;2.0;5.0;46.6;75+       ;75+       ;16;0;1.0;1591933.63
9085;1;1;1.0;1.0;23599.39;1.0;3.0;80.0;75+       ;75+       ;21;5;1.0;1591933.63
9086;1;1;1.0;1.0;1826.74;2.0;4.0;49.79;75+       ;75+       ;3;0;1.0;1591933.63
9087;1;1;1.0;1.0;3237.35;1.0;4.0;49.47;75+       ;75+       ;8;0;1.0;1591933.63
9088;1;1;1.0;1.0;18546.6;1.0;4.0;60.1;75+       ;75+       ;27;0;1.0;1591933.63
9089;1;1;1.0;1.0;10971.93;1.0;4.0;57.99;75+       ;75+       ;37;3;1.0;1591933.63
9090;1;1;1.0;1.0;28550.73;2.0;3.0;79.03;75+       ;75+       ;12;0;1.0;1591933.63
9091;1;1;1.0;1.0;1596.13;1.0;5.0;49.03;75+       ;75+       ;31;1;1.0;1591933.63
9092;1;1;1.0;1.0;3083.95;2.0;3.0;70.32;75+       ;75+       ;36;0;1.0;1591933.63
9093;1;1;1.0;1.0;2068.82;2.0;3.0;79.39;75+       ;75+       ;5;0;1.0;1591933.63
9094;1;1;1.0;1.0;18398.99;2.0;4.0;54.0;75+       ;75+       ;5;0;1.0;1591933.63
9095;1;1;1.0;1.0;691.41;2.0;3.0;79.38;75+       ;75+       ;16;0;1.0;1591933.63
9096;1;1;1.0;1.0;1254.92;2.0;5.0;47.24;75+       ;75+       ;5;1;1.0;1591933.63
9097;1;1;1.0;1.0;1418.94;2.0;3.0;64.04;75+       ;75+       ;8;7;1.0;1591933.63
9098;1;1;1.0;1.0;3671.68;1.0;1.0;100.0;75+       ;75+       ;19;0;1.0;1591933.63
9099;1;1;1.0;1.0;473.43;2.0;4.0;62.11;75+       ;75+       ;10;1;1.0;1591933.63
9100;1;1;1.0;1.0;6475.33;2.0;5.0;47.8;75+       ;75+       ;28;8;1.0;1591933.63
9101;1;1;1.0;1.0;3344.85;2.0;4.0;51.44;75+       ;75+       ;14;2;1.0;1591933.63
9102;1;1;1.0;1.0;5933.17;1.0;4.0;56.38;75+       ;75+       ;38;2;1.0;1591933.63
9103;1;1;1.0;1.0;4508.54;2.0;3.0;73.14;90-95     ;75+       ;13;0;1.0;1591933.63
9104;1;1;1.0;1.0;33251.98;2.0;2.0;85.31;90-95     ;75+       ;2;0;1.0;1591933.63
9105;1;1;1.0;1.0;10440.16;1.0;4.0;52.05;75+       ;75+       ;1;0;1.0;1591933.63
9106;1;1;1.0;1.0;6857.21;1.0;2.0;85.08;75+       ;75+       ;60;2;1.0;1591933.63
9107;1;1;1.0;1.0;17342.48;2.0;3.0;67.36;75+       ;75+       ;14;6;1.0;1591933.63
9108;1;1;1.0;1.0;1436.32;1.0;3.0;76.66;75+       ;75+       ;11;1;1.0;1591933.63
9109;1;1;1.0;1.0;15728.45;2.0;3.0;69.58;75+       ;75+       ;2;0;1.0;1591933.63
9110;1;1;1.0;1.0;850.54;2.0;4.0;55.23;75+       ;75+       ;21;0;1.0;1591933.63
9111;1;1;1.0;1.0;6557.7;2.0;3.0;68.32;75+       ;75+       ;56;3;1.0;1591933.63
9112;1;1;1.0;1.0;2640.55;2.0;1.0;100.0;75+       ;75+       ;44;4;1.0;1591933.63
9113;1;1;1.0;1.0;4437.24;1.0;4.0;59.86;75+       ;75+       ;3;0;1.0;1591933.63
9114;1;1;1.0;1.0;5321.96;1.0;1.0;100.0;75+       ;75+       ;14;3;1.0;1591933.63
9115;1;1;1.0;1.0;891.75;1.0;3.0;68.22;75+       ;75+       ;11;2;1.0;1591933.63
9116;1;1;1.0;1.0;6266.01;1.0;5.0;46.64;90-95     ;75+       ;2;0;1.0;1591933.63
9117;1;1;1.0;1.0;3002.74;1.0;4.0;52.67;75+       ;75+       ;15;3;1.0;1591933.63
9118;1;1;1.0;1.0;2059.71;2.0;1.0;100.0;75+       ;75+       ;27;0;1.0;1591933.63
9119;1;1;1.0;1.0;5164.5;2.0;2.0;86.17;75+       ;75+       ;62;1;1.0;1591933.63
9120;1;1;1.0;1.0;10211.68;2.0;1.0;100.0;75+       ;75+       ;170;7;1.0;1591933.63
9121;1;1;1.0;1.0;796.25;1.0;3.0;66.57;75+       ;75+       ;3;0;1.0;1591933.63
9122;1;1;1.0;1.0;1414.75;1.0;4.0;59.3;75+       ;75+       ;9;0;1.0;1591933.63
9123;1;1;1.0;1.0;3795.77;2.0;3.0;66.71;75+       ;75+       ;4;2;1.0;1591933.63
9124;1;1;1.0;1.0;4780.15;1.0;5.0;46.25;90-95     ;75+       ;4;1;1.0;1591933.63
9125;1;1;1.0;1.0;1397.24;1.0;3.0;74.23;75+       ;75+       ;15;4;1.0;1591933.63
9126;1;1;1.0;1.0;283.42;1.0;4.0;51.34;75+       ;75+       ;4;0;1.0;1591933.63
9127;1;1;1.0;1.0;14318.25;1.0;3.0;75.92;75+       ;75+       ;63;3;1.0;1591933.63
9128;1;1;1.0;1.0;15117.35;1.0;2.0;95.26;90-95     ;75+       ;113;1;1.0;1591933.63
9129;1;1;1.0;1.0;17161.69;1.0;3.0;67.6;75+       ;75+       ;7;0;1.0;1591933.63
9130;1;1;1.0;1.0;2431.45;1.0;2.0;80.12;75+       ;75+       ;12;2;1.0;1591933.63
9131;1;1;1.0;1.0;1325.83;2.0;3.0;66.33;75+       ;75+       ;19;4;1.0;1591933.63
9132;1;1;1.0;1.0;17791.33;1.0;2.0;96.86;75+       ;75+       ;26;2;1.0;1591933.63
9133;1;1;1.0;1.0;3644.85;2.0;2.0;81.32;75+       ;75+       ;85;2;1.0;1591933.63
9134;1;1;1.0;1.0;805.11;1.0;4.0;53.92;75+       ;75+       ;3;2;1.0;1591933.63
9135;1;1;1.0;1.0;30934.63;2.0;4.0;58.92;75+       ;75+       ;97;0;1.0;1591933.63
9136;1;1;1.0;1.0;9726.15;2.0;1.0;100.0;75+       ;75+       ;68;5;1.0;1591933.63
9137;1;1;1.0;1.0;6478.11;2.0;3.0;67.16;90-95     ;75+       ;33;3;1.0;1591933.63
9138;1;1;1.0;1.0;4934.75;2.0;4.0;54.02;75+       ;75+       ;22;0;1.0;1591933.63
9139;1;1;1.0;1.0;1778.11;2.0;3.0;66.62;75+       ;75+       ;24;0;1.0;1591933.63
9140;1;1;1.0;1.0;3580.06;1.0;3.0;76.83;75+       ;75+       ;21;2;1.0;1591933.63
9141;1;1;1.0;1.0;2640.65;1.0;2.0;82.4;75+       ;75+       ;17;3;1.0;1591933.63
9142;1;1;1.0;1.0;4942.73;2.0;5.0;47.04;75+       ;75+       ;72;0;1.0;1591933.63
9143;1;1;1.0;1.0;9302.28;2.0;1.0;100.0;75+       ;75+       ;17;1;1.0;1591933.63
9144;1;1;1.0;1.0;4742.35;1.0;1.0;100.0;75+       ;75+       ;53;11;1.0;1591933.63
9145;1;1;1.0;1.0;15286.92;2.0;5.0;48.8;75+       ;75+       ;8;4;1.0;1591933.63
9146;1;1;1.0;1.0;5723.76;2.0;1.0;100.0;75+       ;75+       ;9;6;1.0;1591933.63
9147;1;1;1.0;1.0;5439.25;2.0;3.0;66.41;75+       ;75+       ;6;0;1.0;1591933.63
9148;1;1;1.0;1.0;18129.05;1.0;1.0;100.0;90-95     ;75+       ;67;4;1.0;1591933.63
9149;1;1;1.0;1.0;4243.9;1.0;4.0;60.86;75+       ;75+       ;28;7;1.0;1591933.63
9150;1;1;1.0;1.0;12499.59;1.0;3.0;71.49;75+       ;75+       ;11;0;1.0;1591933.63
9151;1;1;1.0;1.0;4312.53;1.0;4.0;60.27;75+       ;75+       ;15;0;1.0;1591933.63
9152;1;1;1.0;1.0;1468.72;1.0;4.0;50.14;75+       ;75+       ;13;1;1.0;1591933.63
9153;1;1;1.0;1.0;7628.43;1.0;5.0;43.37;75+       ;75+       ;3;0;1.0;1591933.63
9154;1;1;1.0;1.0;5801.55;2.0;4.0;53.56;75+       ;75+       ;2;0;1.0;1591933.63
9155;1;1;1.0;1.0;3895.4;1.0;3.0;64.01;90-95     ;75+       ;1;0;1.0;1591933.63
9156;1;1;1.0;1.0;2673.79;2.0;4.0;50.9;75+       ;75+       ;91;3;1.0;1591933.63
9157;1;1;1.0;1.0;1208.73;1.0;3.0;78.96;75+       ;75+       ;3;0;1.0;1591933.63
9158;1;1;1.0;1.0;1554.25;1.0;4.0;56.25;75+       ;75+       ;2;0;1.0;1591933.63
9159;1;1;1.0;1.0;3491.26;1.0;4.0;57.98;75+       ;75+       ;58;1;1.0;1591933.63
9160;1;1;1.0;1.0;11388.77;1.0;2.0;82.76;75+       ;75+       ;6;1;1.0;1591933.63
9161;1;1;1.0;1.0;4189.32;2.0;3.0;69.14;90-95     ;75+       ;19;0;1.0;1591933.63
9162;1;1;1.0;1.0;4624.57;2.0;3.0;67.09;90-95     ;75+       ;3;0;1.0;1591933.63
9163;1;1;1.0;1.0;3170.36;2.0;2.0;91.42;75+       ;75+       ;4;0;1.0;1591933.63
9164;1;1;1.0;1.0;2622.34;2.0;2.0;84.63;75+       ;75+       ;4;1;1.0;1591933.63
9165;1;1;1.0;1.0;5908.35;1.0;4.0;54.08;75+       ;75+       ;23;0;1.0;1591933.63
9166;1;1;1.0;1.0;28045.49;1.0;4.0;62.32;75+       ;75+       ;3;0;1.0;1591933.63
9167;1;1;1.0;1.0;5875.51;2.0;4.0;51.6;75+       ;75+       ;8;0;1.0;1591933.63
9168;1;1;1.0;1.0;-34.92;2.0;4.0;49.8;75+       ;75+       ;8;3;1.0;1591933.63
9169;1;1;1.0;1.0;8809.82;1.0;3.0;71.93;75+       ;75+       ;9;4;1.0;1591933.63
9170;1;1;1.0;1.0;8752.66;1.0;4.0;54.46;90-95     ;75+       ;4;2;1.0;1591933.63
9171;1;1;1.0;1.0;10659.87;2.0;3.0;66.95;90-95     ;75+       ;84;23;1.0;1591933.63
9172;1;1;1.0;1.0;5803.56;2.0;4.0;52.84;75+       ;75+       ;22;0;1.0;1591933.63
9173;1;1;1.0;1.0;4989.64;2.0;4.0;60.04;75+       ;75+       ;39;5;1.0;1591933.63
9174;1;1;1.0;1.0;6826.75;1.0;4.0;56.99;75+       ;75+       ;12;0;1.0;1591933.63
9175;1;1;1.0;1.0;953.15;2.0;2.0;89.04;90-95     ;75+       ;3;1;1.0;1591933.63
9176;1;1;1.0;1.0;2914.84;1.0;3.0;70.3;75+       ;75+       ;58;0;1.0;1591933.63
9177;1;1;1.0;1.0;724.03;2.0;3.0;71.6;75+       ;75+       ;8;2;1.0;1591933.63
9178;1;1;1.0;1.0;824.6;2.0;4.0;53.7;75+       ;75+       ;2;0;1.0;1591933.63
9179;1;1;1.0;1.0;30255.04;1.0;2.0;97.39;75+       ;75+       ;5;2;1.0;1591933.63
9180;1;1;1.0;1.0;3855.35;1.0;5.0;48.09;75+       ;75+       ;13;0;1.0;1591933.63
9181;1;1;1.0;1.0;8985.58;1.0;1.0;100.0;75+       ;75+       ;81;22;1.0;1591933.63
9182;1;1;1.0;1.0;4960.47;1.0;5.0;45.3;75+       ;75+       ;116;10;1.0;1591933.63
9183;1;1;1.0;1.0;3465.42;2.0;3.0;68.51;75+       ;75+       ;24;3;1.0;1591933.63
9184;1;1;1.0;1.0;4647.93;1.0;3.0;72.48;75+       ;75+       ;2;0;1.0;1591933.63
9185;1;1;1.0;1.0;2197.14;2.0;3.0;66.19;75+       ;75+       ;4;1;1.0;1591933.63
9186;1;1;1.0;1.0;566.14;1.0;3.0;69.13;75+       ;75+       ;5;0;1.0;1591933.63
9187;1;1;1.0;1.0;586.27;1.0;3.0;74.16;75+       ;75+       ;17;8;1.0;1591933.63
9188;1;1;1.0;1.0;2160.32;2.0;3.0;66.86;75+       ;75+       ;20;5;1.0;1591933.63
9189;1;1;1.0;1.0;2748.25;2.0;3.0;67.21;75+       ;75+       ;1;0;1.0;1591933.63
9190;1;1;1.0;1.0;6220.11;2.0;4.0;58.05;75+       ;75+       ;5;0;1.0;1591933.63
9191;1;1;1.0;1.0;2541.89;2.0;2.0;94.46;75+       ;75+       ;3;0;1.0;1591933.63
9192;1;1;1.0;1.0;2701.5;2.0;4.0;54.69;90-95     ;75+       ;3;0;1.0;1591933.63
9193;1;1;1.0;1.0;4502.35;2.0;3.0;71.92;75+       ;75+       ;12;1;1.0;1591933.63
9194;1;1;1.0;1.0;21402.93;2.0;2.0;85.47;90-95     ;75+       ;4;1;1.0;1591933.63
9195;1;1;1.0;1.0;4091.31;2.0;4.0;53.16;75+       ;75+       ;5;2;1.0;1591933.63
9196;1;1;1.0;1.0;1459.59;1.0;3.0;68.49;75+       ;75+       ;4;0;1.0;1591933.63
9197;1;1;1.0;1.0;3837.47;2.0;3.0;79.76;75+       ;75+       ;22;4;1.0;1591933.63
9198;1;1;1.0;1.0;24092.29;2.0;4.0;52.14;75+       ;75+       ;2;0;1.0;1591933.63
9199;1;1;1.0;1.0;1855.42;1.0;4.0;57.5;75+       ;75+       ;9;2;1.0;1591933.63
9200;1;1;1.0;1.0;1116.24;2.0;3.0;77.42;75+       ;75+       ;14;0;1.0;1591933.63
9201;1;1;1.0;1.0;1859.08;2.0;4.0;55.35;75+       ;75+       ;4;0;1.0;1591933.63
9202;1;1;1.0;1.0;8750.71;1.0;2.0;92.21;75+       ;75+       ;6;0;1.0;1591933.63
9203;1;1;1.0;1.0;27007.44;2.0;3.0;74.74;75+       ;75+       ;177;1;1.0;1591933.63
9204;1;1;1.0;1.0;1313.7;2.0;4.0;51.84;75+       ;75+       ;5;0;1.0;1591933.63
9205;1;1;1.0;1.0;980.76;1.0;4.0;53.03;75+       ;75+       ;22;3;1.0;1591933.63
9206;1;1;1.0;1.0;2831.31;2.0;3.0;70.56;75+       ;75+       ;8;0;1.0;1591933.63
9207;1;1;1.0;1.0;1907.32;2.0;1.0;100.0;75+       ;75+       ;13;0;1.0;1591933.63
9208;1;1;1.0;1.0;1592.5;2.0;4.0;57.64;75+       ;75+       ;6;0;1.0;1591933.63
9209;1;1;1.0;1.0;31540.88;2.0;4.0;60.93;75+       ;75+       ;18;7;1.0;1591933.63
9210;1;1;1.0;1.0;1465.48;1.0;4.0;60.25;75+       ;75+       ;3;2;1.0;1591933.63
9211;1;1;1.0;1.0;4770.16;2.0;1.0;100.0;75+       ;75+       ;24;1;1.0;1591933.63
9212;1;1;1.0;1.0;1188.61;2.0;3.0;76.21;75+       ;75+       ;11;0;1.0;1591933.63
9213;1;1;1.0;1.0;3770.83;1.0;4.0;55.59;75+       ;75+       ;8;2;1.0;1591933.63
9214;1;1;1.0;1.0;2342.02;2.0;4.0;50.26;75+       ;75+       ;3;0;1.0;1591933.63
9215;1;1;1.0;1.0;16912.85;2.0;2.0;89.22;90-95     ;75+       ;17;0;1.0;1591933.63
9216;1;1;1.0;1.0;5427.91;1.0;2.0;81.77;75+       ;75+       ;73;2;1.0;1591933.63
9217;1;1;1.0;1.0;1501.23;2.0;3.0;68.14;75+       ;75+       ;3;0;1.0;1591933.63
9218;1;1;1.0;1.0;4231.66;1.0;4.0;50.8;75+       ;75+       ;23;9;1.0;1591933.63
9219;1;1;1.0;1.0;3022.0;1.0;4.0;62.6;75+       ;75+       ;3;1;1.0;1591933.63
9220;1;1;1.0;1.0;84097.65;1.0;2.0;90.56;75+       ;75+       ;146;10;1.0;1591933.63
9221;1;1;1.0;1.0;2312.44;1.0;2.0;84.75;75+       ;75+       ;1;1;1.0;1591933.63
9222;1;1;1.0;1.0;2076.7;2.0;4.0;50.44;90-95     ;75+       ;2;0;1.0;1591933.63
9223;1;1;1.0;1.0;4215.65;1.0;3.0;64.28;75+       ;75+       ;22;1;1.0;1591933.63
9224;1;1;1.0;1.0;7509.1;2.0;3.0;70.18;75+       ;75+       ;19;0;1.0;1591933.63
9225;1;1;1.0;1.0;7966.44;2.0;3.0;70.12;90-95     ;75+       ;2;0;1.0;1591933.63
9226;1;1;1.0;1.0;2621.63;2.0;4.0;50.41;75+       ;75+       ;3;1;1.0;1591933.63
9227;1;1;1.0;1.0;5000.91;2.0;3.0;69.45;75+       ;75+       ;3;0;1.0;1591933.63
9228;1;1;1.0;1.0;955.5;2.0;3.0;63.94;75+       ;75+       ;11;8;1.0;1591933.63
9229;1;1;1.0;1.0;12215.8289;1.0;4.0;49.78;75+       ;75+       ;27;1;1.0;1591933.63
9230;1;1;1.0;1.0;335.7;1.0;3.0;72.47;75+       ;75+       ;7;0;1.0;1591933.63
9231;1;1;1.0;1.0;4079.2;1.0;4.0;49.86;75+       ;75+       ;4;1;1.0;1591933.63
9232;1;1;1.0;1.0;1141.26;2.0;4.0;55.46;75+       ;75+       ;13;3;1.0;1591933.63
9233;1;1;1.0;1.0;1954.49;2.0;4.0;49.22;75+       ;75+       ;5;0;1.0;1591933.63
9234;1;1;1.0;1.0;2304.58;2.0;3.0;65.34;75+       ;75+       ;17;2;1.0;1591933.63
9235;1;1;1.0;1.0;2461.44;1.0;3.0;77.39;75+       ;75+       ;2;0;1.0;1591933.63
9236;1;1;1.0;1.0;9455.45;1.0;4.0;59.2;75+       ;75+       ;4;1;1.0;1591933.63
9237;1;1;1.0;1.0;3319.39;2.0;3.0;69.22;75+       ;75+       ;1;0;1.0;1591933.63
9238;1;1;1.0;1.0;2776.15;2.0;2.0;94.77;75+       ;75+       ;11;0;1.0;1591933.63
9239;1;1;1.0;1.0;7292.32;1.0;2.0;82.14;75+       ;75+       ;9;3;1.0;1591933.63
9240;1;1;1.0;1.0;31302.32;2.0;4.0;53.61;90-95     ;75+       ;90;0;1.0;1591933.63
9241;1;1;1.0;1.0;3008.32;2.0;2.0;97.85;75+       ;75+       ;16;1;1.0;1591933.63
9242;1;1;1.0;1.0;16886.46;2.0;3.0;64.44;90-95     ;75+       ;1;1;1.0;1591933.63
9243;1;1;1.0;1.0;2949.98;1.0;2.0;88.62;75+       ;75+       ;24;0;1.0;1591933.63
9244;1;1;1.0;1.0;2812.66;1.0;3.0;67.99;75+       ;75+       ;8;0;1.0;1591933.63
9245;1;1;1.0;1.0;46500.47;1.0;3.0;75.58;75+       ;75+       ;46;0;1.0;1591933.63
9246;1;1;1.0;1.0;2360.34;1.0;3.0;67.98;75+       ;75+       ;10;1;1.0;1591933.63
9247;1;1;1.0;1.0;871.34;2.0;4.0;58.44;75+       ;75+       ;20;3;1.0;1591933.63
9248;1;1;1.0;1.0;644.1;2.0;2.0;89.14;75+       ;75+       ;4;2;1.0;1591933.63
9249;1;1;1.0;1.0;6423.33;1.0;1.0;100.0;90-95     ;75+       ;18;12;1.0;1591933.63
9250;1;1;1.0;1.0;5037.12;1.0;4.0;50.67;90-95     ;75+       ;2;5;1.0;1591933.63
9251;1;1;1.0;1.0;3366.76;2.0;4.0;56.74;75+       ;75+       ;16;0;1.0;1591933.63
9252;1;1;1.0;1.0;362.54;1.0;4.0;49.93;75+       ;75+       ;5;1;1.0;1591933.63
9253;1;1;1.0;1.0;2376.35;1.0;2.0;83.73;75+       ;75+       ;10;0;1.0;1591933.63
9254;1;1;1.0;1.0;10926.33;2.0;5.0;48.63;75+       ;75+       ;1;0;1.0;1591933.63
9255;1;1;1.0;1.0;1149.36;1.0;2.0;97.35;75+       ;75+       ;33;1;1.0;1591933.63
9256;1;1;1.0;1.0;4028.2;1.0;3.0;68.47;75+       ;75+       ;19;8;1.0;1591933.63
9257;1;1;1.0;1.0;1114.81;1.0;4.0;56.16;75+       ;75+       ;2;0;1.0;1591933.63
9258;1;1;1.0;1.0;1423.56;2.0;2.0;82.01;75+       ;75+       ;10;5;1.0;1591933.63
9259;1;1;1.0;1.0;3938.92;1.0;3.0;75.92;75+       ;75+       ;54;26;1.0;1591933.63
9260;1;1;1.0;1.0;2190.04;1.0;1.0;100.0;75+       ;75+       ;10;3;1.0;1591933.63
9261;1;1;1.0;1.0;10282.21;2.0;3.0;63.39;75+       ;75+       ;25;2;1.0;1591933.63
9262;1;1;1.0;1.0;32728.06;1.0;1.0;100.0;90-95     ;75+       ;56;6;1.0;1591933.63
9263;1;1;1.0;1.0;4750.94;2.0;2.0;83.17;75+       ;75+       ;13;1;1.0;1591933.63
9264;1;1;1.0;1.0;3214.82;2.0;3.0;64.77;75+       ;75+       ;19;0;1.0;1591933.63
9265;1;1;1.0;1.0;5339.6;1.0;4.0;49.5;75+       ;75+       ;2;0;1.0;1591933.63
9266;1;1;1.0;1.0;1048.89;2.0;3.0;75.31;75+       ;75+       ;15;3;1.0;1591933.63
9267;1;1;1.0;1.0;6951.04;1.0;4.0;51.89;75+       ;75+       ;18;8;1.0;1591933.63
9268;1;1;1.0;1.0;11261.15;2.0;3.0;71.29;75+       ;75+       ;38;1;1.0;1591933.63
9269;1;1;1.0;1.0;11160.39;1.0;4.0;56.32;75+       ;75+       ;19;0;1.0;1591933.63
9270;1;1;1.0;1.0;1343.2;1.0;4.0;52.9;75+       ;75+       ;3;1;1.0;1591933.63
9271;1;1;1.0;1.0;13602.06;1.0;1.0;100.0;75+       ;75+       ;78;9;1.0;1591933.63
9272;1;1;1.0;1.0;3772.61;2.0;4.0;50.27;75+       ;75+       ;2;0;1.0;1591933.63
9273;1;1;1.0;1.0;1385.73;2.0;4.0;52.01;75+       ;75+       ;17;2;1.0;1591933.63
9274;1;1;1.0;1.0;12198.81;1.0;3.0;63.73;75+       ;75+       ;24;3;1.0;1591933.63
9275;1;1;1.0;1.0;6806.5;1.0;4.0;55.31;75+       ;75+       ;2;0;1.0;1591933.63
9276;1;1;1.0;1.0;1079.74;2.0;4.0;55.69;75+       ;75+       ;11;0;1.0;1591933.63
9277;1;1;1.0;1.0;13692.69;2.0;1.0;100.0;90-95     ;75+       ;53;0;1.0;1591933.63
9278;1;1;1.0;1.0;6708.17;2.0;2.0;80.54;75+       ;75+       ;20;0;1.0;1591933.63
9279;1;1;1.0;1.0;10587.21;1.0;3.0;74.35;75+       ;75+       ;19;2;1.0;1591933.63
9280;1;1;1.0;1.0;9989.15;1.0;1.0;100.0;75+       ;75+       ;10;0;1.0;1591933.63
9281;1;1;1.0;1.0;10843.89;2.0;2.0;98.71;75+       ;75+       ;64;1;1.0;1591933.63
9282;1;1;1.0;1.0;3668.48;1.0;3.0;79.57;75+       ;75+       ;1;3;1.0;1591933.63
9283;1;1;1.0;1.0;14139.62;2.0;4.0;54.76;90-95     ;75+       ;4;0;1.0;1591933.63
9284;1;1;1.0;1.0;475.74;1.0;4.0;51.27;75+       ;75+       ;9;2;1.0;1591933.63
9285;1;1;1.0;1.0;3853.52;2.0;4.0;62.48;75+       ;75+       ;2;0;1.0;1591933.63
