;MB012;MB024;MB012_P;MB024_P;Sum_Einkauf;GENDERTYPEID;seg_kgm;score_kgm;alter_kl;ealter;synergie;syn012;old;sum
21712;1;1;1.0;1.0;721.82;1.0;2.0;89.13999938964844;75+       ;75+       ;9;1;1.0;
21713;1;1;1.0;1.0;2978.35;1.0;3.0;70.9000015258789;75+       ;75+       ;16;1;1.0;
21714;1;1;1.0;1.0;3013.67;1.0;4.0;54.529998779296875;75+       ;75+       ;14;1;1.0;
21715;1;1;1.0;1.0;3836.38;2.0;3.0;63.79999923706055;90-95     ;75+       ;71;1;1.0;
21716;1;1;1.0;1.0;4618.98;2.0;3.0;68.88999938964844;75+       ;75+       ;34;2;1.0;
21717;1;1;1.0;1.0;2058.97;1.0;2.0;80.30999755859375;75+       ;75+       ;3;0;1.0;
21718;1;1;1.0;1.0;4363.51;1.0;3.0;67.97000122070312;90-95     ;75+       ;10;1;1.0;
21719;1;1;1.0;1.0;2322.46;2.0;4.0;51.61000061035156;75+       ;75+       ;4;2;1.0;
21720;1;1;1.0;1.0;1483.1;2.0;2.0;94.37000274658203;75+       ;75+       ;37;5;1.0;
21721;1;1;1.0;1.0;1186.25;2.0;4.0;58.970001220703125;90-95     ;75+       ;10;2;1.0;
21722;1;1;1.0;1.0;16812.77;1.0;4.0;51.63999938964844;75+       ;75+       ;12;0;1.0;
21723;1;1;1.0;1.0;9556.88;1.0;3.0;63.27000045776367;75+       ;75+       ;2;0;1.0;
21724;1;1;1.0;1.0;10482.15;1.0;5.0;48.779998779296875;90-95     ;75+       ;6;2;1.0;
21725;1;1;1.0;1.0;5058.39;1.0;2.0;80.79000091552734;75+       ;75+       ;72;3;1.0;
21726;1;1;1.0;1.0;876.12;1.0;5.0;43.88999938964844;75+       ;75+       ;9;0;1.0;
21727;1;1;1.0;1.0;5036.08;1.0;4.0;55.5;75+       ;75+       ;7;1;1.0;
21728;1;1;1.0;1.0;6088.72;1.0;1.0;100.0;75+       ;75+       ;44;6;1.0;
21729;1;1;1.0;1.0;5513.4315;1.0;4.0;57.68000030517578;75+       ;75+       ;22;0;1.0;
21730;1;1;1.0;1.0;9033.31;2.0;3.0;71.12999725341797;75+       ;75+       ;4;0;1.0;
21731;1;1;1.0;1.0;29575.27;2.0;4.0;60.20000076293945;75+       ;75+       ;6;0;1.0;
21732;1;1;1.0;1.0;31621.1138;2.0;1.0;100.0;75+       ;75+       ;57;7;1.0;
21733;1;1;1.0;1.0;3665.9;2.0;1.0;100.0;75+       ;75+       ;29;1;1.0;
21734;1;1;1.0;1.0;3635.08;2.0;3.0;66.30999755859375;75+       ;75+       ;2;0;1.0;
21735;1;1;1.0;1.0;7646.4;2.0;2.0;96.1500015258789;75+       ;75+       ;16;4;1.0;
21736;1;1;1.0;1.0;16015.97;2.0;2.0;86.91999816894531;75+       ;75+       ;42;7;1.0;
21737;1;1;1.0;1.0;2973.93;2.0;4.0;50.13999938964844;75+       ;75+       ;2;0;1.0;
21738;1;1;1.0;1.0;13638.84;1.0;2.0;87.66000366210938;75+       ;75+       ;22;0;1.0;
21739;1;1;1.0;1.0;3291.21;1.0;1.0;100.0;75+       ;75+       ;23;4;1.0;
21740;1;1;1.0;1.0;591.58;1.0;1.0;100.0;75+       ;75+       ;9;0;1.0;
21741;1;1;1.0;1.0;3129.4224;2.0;1.0;100.0;75+       ;75+       ;16;1;1.0;
21742;1;1;1.0;1.0;1977.47;2.0;2.0;82.69000244140625;75+       ;75+       ;38;6;1.0;
21743;1;1;1.0;1.0;1939.19;2.0;4.0;59.84000015258789;75+       ;75+       ;5;0;1.0;
21744;1;1;1.0;1.0;8540.79;1.0;3.0;73.29000091552734;75+       ;75+       ;79;14;1.0;
21745;1;1;1.0;1.0;1513.47;1.0;4.0;60.5099983215332;75+       ;75+       ;53;2;1.0;
21746;1;1;1.0;1.0;4429.39;2.0;5.0;48.880001068115234;75+       ;75+       ;32;2;1.0;
21747;1;1;1.0;1.0;17891.42;2.0;4.0;53.9900016784668;75+       ;75+       ;14;0;1.0;
21748;1;1;1.0;1.0;7073.4;2.0;3.0;76.33000183105469;75+       ;75+       ;27;5;1.0;
21749;1;1;1.0;1.0;10758.84;2.0;2.0;89.37999725341797;75+       ;75+       ;23;0;1.0;
21750;1;1;1.0;1.0;1672.85;1.0;4.0;53.63999938964844;75+       ;75+       ;3;1;1.0;
21751;1;1;1.0;1.0;6998.35;1.0;3.0;77.9000015258789;75+       ;75+       ;36;3;1.0;
21752;1;1;1.0;1.0;2059.76;2.0;3.0;64.05999755859375;75+       ;75+       ;7;3;1.0;
21753;1;1;1.0;1.0;3647.13;2.0;1.0;100.0;75+       ;75+       ;22;1;1.0;
21754;1;1;1.0;1.0;1944.64;2.0;4.0;60.29999923706055;75+       ;75+       ;18;1;1.0;
21755;1;1;1.0;1.0;2178.17;1.0;6.0;35.290000915527344;75+       ;75+       ;8;2;1.0;
21756;1;1;1.0;1.0;6949.44;2.0;4.0;59.40999984741211;75+       ;75+       ;11;0;1.0;
21757;1;1;1.0;1.0;14574.7;2.0;3.0;79.13999938964844;75+       ;75+       ;8;0;1.0;
21758;1;1;1.0;1.0;5765.49;2.0;5.0;47.91999816894531;75+       ;75+       ;2;0;1.0;
21759;1;1;1.0;1.0;2418.42;1.0;3.0;64.27999877929688;75+       ;75+       ;26;1;1.0;
21760;1;1;1.0;1.0;1182.66;1.0;4.0;52.75;75+       ;75+       ;9;5;1.0;
21761;1;1;1.0;1.0;4239.69;2.0;3.0;63.650001525878906;75+       ;75+       ;39;4;1.0;
21762;1;1;1.0;1.0;18533.79;1.0;3.0;67.69999694824219;75+       ;75+       ;27;0;1.0;
21763;1;1;1.0;1.0;5103.2;2.0;1.0;100.0;75+       ;75+       ;4;0;1.0;
21764;1;1;1.0;1.0;23600.09;1.0;2.0;85.41999816894531;75+       ;75+       ;40;0;1.0;
21765;1;1;1.0;1.0;1846.67;1.0;2.0;95.80999755859375;90-95     ;75+       ;10;0;1.0;
21766;1;1;1.0;1.0;6511.01;2.0;4.0;61.33000183105469;75+       ;75+       ;4;0;1.0;
21767;1;1;1.0;1.0;9553.91;1.0;2.0;94.91999816894531;75+       ;75+       ;1;15;1.0;
21768;1;1;1.0;1.0;4355.78;2.0;4.0;53.70000076293945;75+       ;75+       ;2;0;1.0;
21769;1;1;1.0;1.0;16695.0;1.0;3.0;70.69999694824219;75+       ;75+       ;42;10;1.0;
21770;1;1;1.0;1.0;8385.51;2.0;3.0;70.4000015258789;90-95     ;75+       ;51;1;1.0;
21771;1;1;1.0;1.0;22028.53;1.0;3.0;67.05000305175781;75+       ;75+       ;8;0;1.0;
21772;1;1;1.0;1.0;6164.23;2.0;4.0;62.220001220703125;75+       ;75+       ;8;0;1.0;
21773;1;1;1.0;1.0;1434.28;2.0;5.0;47.0;90-95     ;75+       ;45;1;1.0;
21774;1;1;1.0;1.0;2077.05;2.0;4.0;59.939998626708984;75+       ;75+       ;18;2;1.0;
21775;1;1;1.0;1.0;4191.39;2.0;3.0;66.4000015258789;75+       ;75+       ;10;0;1.0;
21776;1;1;1.0;1.0;2027.64;2.0;1.0;100.0;75+       ;75+       ;11;1;1.0;
21777;1;1;1.0;1.0;2573.16;1.0;5.0;48.5;75+       ;75+       ;11;3;1.0;
21778;1;1;1.0;1.0;15569.7877;2.0;3.0;76.62000274658203;75+       ;75+       ;8;0;1.0;
21779;1;1;1.0;1.0;4515.67;1.0;4.0;56.84000015258789;75+       ;75+       ;4;0;1.0;
21780;1;1;1.0;1.0;968.54;2.0;1.0;100.0;75+       ;75+       ;23;2;1.0;
21781;1;1;1.0;1.0;1851.98;1.0;3.0;73.8499984741211;75+       ;75+       ;8;1;1.0;
21782;1;1;1.0;1.0;2236.31;2.0;3.0;63.150001525878906;75+       ;75+       ;6;0;1.0;
21783;1;1;1.0;1.0;3358.73;1.0;3.0;79.37000274658203;90-95     ;75+       ;2;7;1.0;
21784;1;1;1.0;1.0;6597.69;1.0;4.0;52.400001525878906;75+       ;75+       ;5;0;1.0;
21785;1;1;1.0;1.0;10429.67;1.0;2.0;95.56999969482422;75+       ;75+       ;13;0;1.0;
21786;1;1;1.0;1.0;9532.45;2.0;2.0;88.2699966430664;90-95     ;75+       ;25;1;1.0;
21787;1;1;1.0;1.0;6762.87;1.0;1.0;100.0;75+       ;75+       ;43;2;1.0;
21788;1;1;1.0;1.0;729.88;1.0;2.0;81.68000030517578;75+       ;75+       ;6;2;1.0;
21789;1;1;1.0;1.0;15359.13;1.0;1.0;100.0;75+       ;75+       ;31;2;1.0;
21790;1;1;1.0;1.0;8161.57;1.0;3.0;75.5199966430664;75+       ;75+       ;14;1;1.0;
21791;1;1;1.0;1.0;7519.81;1.0;4.0;49.7599983215332;75+       ;75+       ;6;0;1.0;
21792;1;1;1.0;1.0;951.26;2.0;3.0;63.900001525878906;75+       ;75+       ;40;6;1.0;
21793;1;1;1.0;1.0;11794.53;1.0;3.0;74.25;75+       ;75+       ;15;0;1.0;
21794;1;1;1.0;1.0;8443.68;2.0;3.0;63.52000045776367;75+       ;75+       ;31;2;1.0;
21795;1;1;1.0;1.0;3684.58;1.0;4.0;56.040000915527344;75+       ;75+       ;7;0;1.0;
21796;1;1;1.0;1.0;1091.3;2.0;4.0;49.88999938964844;75+       ;75+       ;15;3;1.0;
21797;1;1;1.0;1.0;190.4;1.0;2.0;94.08999633789062;75+       ;75+       ;17;0;1.0;
21798;1;1;1.0;1.0;3634.63;2.0;4.0;59.18000030517578;75+       ;75+       ;4;2;1.0;
21799;1;1;1.0;1.0;7174.33;1.0;1.0;100.0;75+       ;75+       ;7;2;1.0;
21800;1;1;1.0;1.0;14953.95;1.0;4.0;61.06999969482422;75+       ;75+       ;14;0;1.0;
21801;1;1;1.0;1.0;169.48;1.0;4.0;50.5;75+       ;75+       ;1;0;1.0;
21802;1;1;1.0;1.0;2878.3;2.0;4.0;55.7400016784668;75+       ;75+       ;17;0;1.0;
21803;1;1;1.0;1.0;4404.18;2.0;1.0;100.0;75+       ;75+       ;34;3;1.0;
21804;1;1;1.0;1.0;4999.0383;2.0;4.0;52.529998779296875;90-95     ;75+       ;28;2;1.0;
21805;1;1;1.0;1.0;27796.44;1.0;3.0;71.55000305175781;75+       ;75+       ;6;0;1.0;
21806;1;1;1.0;1.0;963.39;1.0;3.0;79.80000305175781;75+       ;75+       ;9;0;1.0;
21807;1;1;1.0;1.0;2398.08;2.0;2.0;80.12000274658203;90-95     ;75+       ;2;0;1.0;
21808;1;1;1.0;1.0;2582.13;1.0;3.0;64.23999786376953;75+       ;75+       ;6;1;1.0;
21809;1;1;1.0;1.0;1129.82;1.0;2.0;84.44999694824219;75+       ;75+       ;4;0;1.0;
21810;1;1;1.0;1.0;9065.35;2.0;4.0;59.38999938964844;75+       ;75+       ;12;1;1.0;
21811;1;1;1.0;1.0;3412.63;2.0;4.0;53.40999984741211;75+       ;75+       ;3;0;1.0;
21812;1;1;1.0;1.0;3567.59;1.0;3.0;69.44000244140625;75+       ;75+       ;21;0;1.0;
21813;1;1;1.0;1.0;3468.37;2.0;4.0;57.70000076293945;75+       ;75+       ;5;0;1.0;
21814;1;1;1.0;1.0;37229.13;2.0;4.0;51.189998626708984;90-95     ;75+       ;216;21;1.0;
21815;1;1;1.0;1.0;1593.36;2.0;2.0;86.73999786376953;75+       ;75+       ;9;1;1.0;
21816;1;1;1.0;1.0;4854.99;2.0;2.0;85.05000305175781;90-95     ;75+       ;14;2;1.0;
21817;1;1;1.0;1.0;7824.62;1.0;4.0;53.529998779296875;75+       ;75+       ;11;1;1.0;
21818;1;1;1.0;1.0;6272.97;2.0;4.0;51.90999984741211;75+       ;75+       ;21;1;1.0;
21819;1;1;1.0;1.0;2641.55;1.0;4.0;54.59000015258789;75+       ;75+       ;8;3;1.0;
21820;1;1;1.0;1.0;1333.77;2.0;2.0;84.04000091552734;75+       ;75+       ;13;0;1.0;
21821;1;1;1.0;1.0;3090.82;1.0;4.0;61.7400016784668;75+       ;75+       ;20;1;1.0;
21822;1;1;1.0;1.0;26887.84;2.0;1.0;100.0;75+       ;75+       ;12;1;1.0;
21823;1;1;1.0;1.0;3246.42;2.0;4.0;57.880001068115234;75+       ;75+       ;19;0;1.0;
21824;1;1;1.0;1.0;4661.31;1.0;5.0;46.33000183105469;75+       ;75+       ;5;0;1.0;
21825;1;1;1.0;1.0;957.04;1.0;3.0;67.77999877929688;75+       ;75+       ;12;2;1.0;
21826;1;1;1.0;1.0;2015.09;1.0;3.0;64.44999694824219;75+       ;75+       ;2;0;1.0;
21827;1;1;1.0;1.0;2470.16;2.0;3.0;72.62000274658203;75+       ;75+       ;13;1;1.0;
21828;1;1;1.0;1.0;6678.46;2.0;4.0;53.13999938964844;75+       ;75+       ;54;0;1.0;
21829;1;1;1.0;1.0;14922.29;2.0;3.0;64.5199966430664;75+       ;75+       ;23;0;1.0;
21830;1;1;1.0;1.0;1036.1597;2.0;4.0;53.72999954223633;75+       ;75+       ;9;2;1.0;
21831;1;1;1.0;1.0;1914.05;2.0;5.0;47.369998931884766;75+       ;75+       ;3;1;1.0;
21832;1;1;1.0;1.0;1475.72;1.0;3.0;70.30000305175781;75+       ;75+       ;8;1;1.0;
21833;1;1;1.0;1.0;6199.54;2.0;3.0;71.25;90-95     ;75+       ;4;0;1.0;
21834;1;1;1.0;1.0;12381.9841;2.0;2.0;85.75;90-95     ;75+       ;45;0;1.0;
21835;1;1;1.0;1.0;2165.01;1.0;5.0;48.5;75+       ;75+       ;4;0;1.0;
21836;1;1;1.0;1.0;2499.78;2.0;3.0;71.25;75+       ;75+       ;21;3;1.0;
21837;1;1;1.0;1.0;5365.62;1.0;5.0;39.650001525878906;75+       ;75+       ;1;0;1.0;
21838;1;1;1.0;1.0;1553.1;1.0;4.0;59.060001373291016;75+       ;75+       ;27;2;1.0;
21839;1;1;1.0;1.0;1613.32;2.0;3.0;77.41000366210938;75+       ;75+       ;2;0;1.0;
21840;1;1;1.0;1.0;4281.65;2.0;2.0;90.2699966430664;75+       ;75+       ;25;4;1.0;
21841;1;1;1.0;1.0;625.29;1.0;3.0;77.1500015258789;75+       ;75+       ;12;1;1.0;
21842;1;1;1.0;1.0;1301.1;1.0;4.0;56.93000030517578;75+       ;75+       ;3;2;1.0;
21843;1;1;1.0;1.0;3516.0;1.0;5.0;46.220001220703125;75+       ;75+       ;2;0;1.0;
21844;1;1;1.0;1.0;2133.63;2.0;3.0;68.87000274658203;90-95     ;75+       ;4;1;1.0;
21845;1;1;1.0;1.0;6296.26;2.0;4.0;52.369998931884766;75+       ;75+       ;19;0;1.0;
21846;1;1;1.0;1.0;21223.52;1.0;5.0;39.66999816894531;75+       ;75+       ;10;2;1.0;
21847;1;1;1.0;1.0;2018.19;2.0;2.0;81.33999633789062;75+       ;75+       ;31;2;1.0;
21848;1;1;1.0;1.0;3359.16;2.0;4.0;51.90999984741211;75+       ;75+       ;14;0;1.0;
21849;1;1;1.0;1.0;9070.61;2.0;1.0;100.0;90-95     ;75+       ;109;5;1.0;
21850;1;1;1.0;1.0;3595.61;1.0;3.0;70.61000061035156;75+       ;75+       ;4;1;1.0;
21851;1;1;1.0;1.0;5872.82;2.0;2.0;84.62999725341797;90-95     ;75+       ;2;0;1.0;
21852;1;1;1.0;1.0;980.76;2.0;2.0;90.56999969482422;75+       ;75+       ;8;2;1.0;
21853;1;1;1.0;1.0;6825.46;2.0;9.0;24.149999618530273;75+       ;75+       ;53;7;1.0;
21854;1;1;1.0;1.0;4275.83;1.0;2.0;92.9000015258789;75+       ;75+       ;10;2;1.0;
21855;1;1;1.0;1.0;1370.8;1.0;4.0;61.099998474121094;75+       ;75+       ;3;0;1.0;
21856;1;1;1.0;1.0;7140.83;2.0;1.0;100.0;75+       ;75+       ;28;1;1.0;
21857;1;1;1.0;1.0;2669.14;1.0;4.0;49.54999923706055;90-95     ;75+       ;14;0;1.0;
21858;1;1;1.0;1.0;7011.76;1.0;1.0;100.0;75+       ;75+       ;57;0;1.0;
21859;1;1;1.0;1.0;1620.73;1.0;2.0;80.62000274658203;75+       ;75+       ;10;2;1.0;
21860;1;1;1.0;1.0;1850.72;2.0;3.0;71.20999908447266;90-95     ;75+       ;10;5;1.0;
21861;1;1;1.0;1.0;1600.88;1.0;3.0;72.37000274658203;75+       ;75+       ;3;1;1.0;
21862;1;1;1.0;1.0;2839.05;1.0;3.0;66.0;75+       ;75+       ;6;0;1.0;
21863;1;1;1.0;1.0;8484.04;2.0;1.0;100.0;75+       ;75+       ;58;2;1.0;
21864;1;1;1.0;1.0;617.89;1.0;3.0;67.87999725341797;75+       ;75+       ;3;1;1.0;
21865;1;1;1.0;1.0;5856.74;2.0;1.0;100.0;75+       ;75+       ;16;2;1.0;
21866;1;1;1.0;1.0;2263.9373;1.0;4.0;51.59000015258789;75+       ;75+       ;6;0;1.0;
21867;1;1;1.0;1.0;6775.29;2.0;3.0;72.51000213623047;75+       ;75+       ;6;0;1.0;
21868;1;1;1.0;1.0;1393.39;1.0;4.0;56.83000183105469;75+       ;75+       ;22;2;1.0;
21869;1;1;1.0;1.0;1021.99;1.0;4.0;51.560001373291016;75+       ;75+       ;8;2;1.0;
21870;1;1;1.0;1.0;1822.39;1.0;3.0;65.3499984741211;75+       ;75+       ;4;0;1.0;
21871;1;1;1.0;1.0;1533.73;1.0;5.0;49.0099983215332;75+       ;75+       ;4;2;1.0;
21872;1;1;1.0;1.0;315.25;2.0;3.0;72.13999938964844;75+       ;75+       ;3;1;1.0;
21873;1;1;1.0;1.0;4058.17;2.0;1.0;100.0;75+       ;75+       ;15;8;1.0;
21874;1;1;1.0;1.0;3179.73;2.0;4.0;62.65999984741211;75+       ;75+       ;13;0;1.0;
21875;1;1;1.0;1.0;6579.43;2.0;3.0;71.63999938964844;75+       ;75+       ;46;7;1.0;
21876;1;1;1.0;1.0;8468.72;2.0;1.0;100.0;90-95     ;75+       ;37;1;1.0;
21877;1;1;1.0;1.0;1765.62;2.0;3.0;73.58999633789062;90-95     ;75+       ;2;3;1.0;
21878;1;1;1.0;1.0;12090.01;2.0;2.0;89.25;75+       ;75+       ;13;2;1.0;
21879;1;1;1.0;1.0;2938.58;1.0;3.0;77.97000122070312;75+       ;75+       ;14;0;1.0;
21880;1;1;1.0;1.0;8374.49;2.0;2.0;83.33999633789062;90-95     ;75+       ;30;3;1.0;
21881;1;1;1.0;1.0;100078.4;2.0;2.0;84.25;90-95     ;75+       ;252;5;1.0;
21882;1;1;1.0;1.0;4385.48;2.0;4.0;58.68000030517578;90-95     ;75+       ;8;0;1.0;
21883;1;1;1.0;1.0;3031.08;1.0;3.0;65.52999877929688;75+       ;75+       ;39;7;1.0;
21884;1;1;1.0;1.0;6784.97;1.0;3.0;64.66999816894531;75+       ;75+       ;9;3;1.0;
21885;1;1;1.0;1.0;4182.9462;2.0;3.0;78.2699966430664;75+       ;75+       ;5;0;1.0;
21886;1;1;1.0;1.0;14467.9567;1.0;3.0;76.20999908447266;75+       ;75+       ;15;1;1.0;
21887;1;1;1.0;1.0;1707.4;1.0;1.0;100.0;75+       ;75+       ;10;2;1.0;
21888;1;1;1.0;1.0;2432.09;1.0;3.0;71.4800033569336;75+       ;75+       ;5;1;1.0;
21889;1;1;1.0;1.0;2477.92;1.0;4.0;61.29999923706055;75+       ;75+       ;5;0;1.0;
21890;1;1;1.0;1.0;3602.131;2.0;4.0;53.720001220703125;75+       ;75+       ;15;3;1.0;
21891;1;1;1.0;1.0;1823.07;2.0;3.0;74.0999984741211;75+       ;75+       ;13;0;1.0;
21892;1;1;1.0;1.0;14254.49;2.0;3.0;64.51000213623047;90-95     ;75+       ;4;1;1.0;
21893;1;1;1.0;1.0;5327.67;1.0;3.0;76.33000183105469;75+       ;75+       ;10;0;1.0;
21894;1;1;1.0;1.0;2118.84;1.0;4.0;57.7599983215332;90-95     ;75+       ;22;1;1.0;
21895;1;1;1.0;1.0;4892.05;2.0;3.0;63.75;75+       ;75+       ;11;0;1.0;
21896;1;1;1.0;1.0;5480.94;2.0;3.0;65.58000183105469;75+       ;75+       ;6;3;1.0;
21897;1;1;1.0;1.0;5903.74;2.0;2.0;84.05999755859375;75+       ;75+       ;29;2;1.0;
21898;1;1;1.0;1.0;2558.14;2.0;4.0;61.70000076293945;75+       ;75+       ;2;3;1.0;
21899;1;1;1.0;1.0;1543.58;1.0;4.0;49.90999984741211;75+       ;75+       ;4;0;1.0;
21900;1;1;1.0;1.0;18318.64;1.0;5.0;46.97999954223633;75+       ;75+       ;3;0;1.0;
21901;1;1;1.0;1.0;3929.97;1.0;4.0;57.54999923706055;75+       ;75+       ;11;3;1.0;
21902;1;1;1.0;1.0;1840.07;2.0;2.0;98.88999938964844;75+       ;75+       ;36;2;1.0;
21903;1;1;1.0;1.0;939.79;2.0;3.0;64.63999938964844;75+       ;75+       ;22;8;1.0;
21904;1;1;1.0;1.0;2588.6;1.0;3.0;63.13999938964844;75+       ;75+       ;11;0;1.0;
21905;1;1;1.0;1.0;6320.27;2.0;3.0;73.69000244140625;75+       ;75+       ;59;6;1.0;
21906;1;1;1.0;1.0;2092.85;2.0;2.0;93.56999969482422;75+       ;75+       ;17;1;1.0;
21907;1;1;1.0;1.0;2759.69;2.0;4.0;62.630001068115234;75+       ;75+       ;21;1;1.0;
21908;1;1;1.0;1.0;5074.87;1.0;2.0;85.91000366210938;75+       ;75+       ;14;4;1.0;
21909;1;1;1.0;1.0;6962.57;2.0;3.0;68.94999694824219;75+       ;75+       ;6;0;1.0;
21910;1;1;1.0;1.0;3789.48;1.0;3.0;77.79000091552734;75+       ;75+       ;42;0;1.0;
21911;1;1;1.0;1.0;6227.96;1.0;3.0;76.73999786376953;75+       ;75+       ;5;0;1.0;
21912;1;1;1.0;1.0;7818.99;2.0;5.0;48.65999984741211;75+       ;75+       ;56;1;1.0;
21913;1;1;1.0;1.0;3349.75;2.0;5.0;43.959999084472656;75+       ;75+       ;9;5;1.0;
21914;1;1;1.0;1.0;4862.43;1.0;4.0;50.06999969482422;75+       ;75+       ;2;0;1.0;
21915;1;1;1.0;1.0;5653.94;1.0;3.0;64.44999694824219;75+       ;75+       ;6;0;1.0;
21916;1;1;1.0;1.0;5354.9232;2.0;3.0;68.73999786376953;75+       ;75+       ;6;0;1.0;
21917;1;1;1.0;1.0;2680.2;1.0;3.0;73.8499984741211;75+       ;75+       ;7;0;1.0;
21918;1;1;1.0;1.0;800.39;2.0;4.0;61.7400016784668;75+       ;75+       ;3;0;1.0;
21919;1;1;1.0;1.0;1680.1;1.0;3.0;69.94999694824219;75+       ;75+       ;16;5;1.0;
21920;1;1;1.0;1.0;8221.84;1.0;4.0;57.16999816894531;75+       ;75+       ;4;0;1.0;
21921;1;1;1.0;1.0;3272.26;1.0;1.0;100.0;75+       ;75+       ;6;0;1.0;
21922;1;1;1.0;1.0;8836.9;1.0;2.0;96.01000213623047;75+       ;75+       ;42;3;1.0;
21923;1;1;1.0;1.0;4036.29;2.0;1.0;100.0;75+       ;75+       ;27;1;1.0;
21924;1;1;1.0;1.0;1165.75;1.0;1.0;100.0;75+       ;75+       ;34;3;1.0;
21925;1;1;1.0;1.0;260.66;2.0;3.0;73.83999633789062;75+       ;75+       ;4;2;1.0;
21926;1;1;1.0;1.0;2625.36;2.0;5.0;47.0;90-95     ;75+       ;15;0;1.0;
21927;1;1;1.0;1.0;4563.46;2.0;4.0;54.65999984741211;75+       ;75+       ;44;0;1.0;
21928;1;1;1.0;1.0;10844.64;2.0;4.0;62.060001373291016;75+       ;75+       ;16;5;1.0;
21929;1;1;1.0;1.0;8150.23;1.0;2.0;80.68000030517578;90-95     ;75+       ;8;1;1.0;
21930;1;1;1.0;1.0;10381.06;1.0;3.0;67.25;75+       ;75+       ;31;0;1.0;
21931;1;1;1.0;1.0;12174.85;1.0;4.0;50.47999954223633;75+       ;75+       ;31;1;1.0;
21932;1;1;1.0;1.0;6147.52;1.0;4.0;60.540000915527344;75+       ;75+       ;10;0;1.0;
21933;1;1;1.0;1.0;1999.47;2.0;3.0;65.5999984741211;75+       ;75+       ;3;2;1.0;
21934;1;1;1.0;1.0;6525.66;2.0;4.0;52.529998779296875;75+       ;75+       ;22;3;1.0;
21935;1;1;1.0;1.0;2836.32;2.0;2.0;85.7300033569336;75+       ;75+       ;8;0;1.0;
21936;1;1;1.0;1.0;14778.55;1.0;4.0;61.529998779296875;75+       ;75+       ;31;2;1.0;
21937;1;1;1.0;1.0;3947.36;1.0;5.0;42.5;75+       ;75+       ;2;1;1.0;
21938;1;1;1.0;1.0;1050.23;2.0;4.0;49.459999084472656;90-95     ;75+       ;23;4;1.0;
21939;1;1;1.0;1.0;2570.22;2.0;3.0;71.16000366210938;75+       ;75+       ;10;0;1.0;
21940;1;1;1.0;1.0;8380.28;2.0;2.0;89.3499984741211;75+       ;75+       ;67;0;1.0;
21941;1;1;1.0;1.0;12715.08;1.0;3.0;69.98999786376953;75+       ;75+       ;17;1;1.0;
21942;1;1;1.0;1.0;6415.38;1.0;1.0;100.0;75+       ;75+       ;50;2;1.0;
21943;1;1;1.0;1.0;1871.57;1.0;2.0;82.52999877929688;75+       ;75+       ;10;2;1.0;
21944;1;1;1.0;1.0;10393.38;1.0;4.0;58.939998626708984;75+       ;75+       ;16;3;1.0;
21945;1;1;1.0;1.0;2009.82;1.0;4.0;55.7400016784668;75+       ;75+       ;3;1;1.0;
21946;1;1;1.0;1.0;1690.05;2.0;3.0;70.25;75+       ;75+       ;19;6;1.0;
21947;1;1;1.0;1.0;3195.07;2.0;2.0;81.72000122070312;75+       ;75+       ;12;0;1.0;
21948;1;1;1.0;1.0;4284.04;2.0;3.0;66.45999908447266;75+       ;75+       ;2;0;1.0;
21949;1;1;1.0;1.0;875.66;1.0;3.0;77.91000366210938;75+       ;75+       ;2;1;1.0;
21950;1;1;1.0;1.0;2326.0;1.0;4.0;58.08000183105469;90-95     ;75+       ;21;5;1.0;
21951;1;1;1.0;1.0;1719.81;2.0;2.0;97.88999938964844;75+       ;75+       ;18;4;1.0;
21952;1;1;1.0;1.0;5838.48;1.0;2.0;80.87000274658203;75+       ;75+       ;5;0;1.0;
21953;1;1;1.0;1.0;1872.79;1.0;4.0;54.939998626708984;75+       ;75+       ;5;3;1.0;
21954;1;1;1.0;1.0;2627.23;1.0;4.0;50.86000061035156;75+       ;75+       ;5;0;1.0;
21955;1;1;1.0;1.0;3054.42;2.0;3.0;67.37999725341797;75+       ;75+       ;5;2;1.0;
21956;1;1;1.0;1.0;3679.73;2.0;4.0;62.119998931884766;75+       ;75+       ;6;1;1.0;
21957;1;1;1.0;1.0;10532.01;1.0;4.0;51.970001220703125;90-95     ;75+       ;14;1;1.0;
21958;1;1;1.0;1.0;7469.0;1.0;4.0;50.09000015258789;90-95     ;75+       ;3;1;1.0;
21959;1;1;1.0;1.0;3839.5037;2.0;3.0;64.77999877929688;75+       ;75+       ;2;0;1.0;
21960;1;1;1.0;1.0;1153.05;2.0;4.0;51.34000015258789;75+       ;75+       ;2;0;1.0;
21961;1;1;1.0;1.0;1253.28;2.0;2.0;91.16999816894531;75+       ;75+       ;16;1;1.0;
21962;1;1;1.0;1.0;2212.71;2.0;4.0;61.70000076293945;75+       ;75+       ;13;0;1.0;
21963;1;1;1.0;1.0;24735.28;2.0;2.0;85.97000122070312;75+       ;75+       ;8;0;1.0;
21964;1;1;1.0;1.0;132.06;2.0;3.0;63.2599983215332;75+       ;75+       ;9;0;1.0;
21965;1;1;1.0;1.0;1165.7;2.0;2.0;81.83000183105469;75+       ;75+       ;4;0;1.0;
21966;1;1;1.0;1.0;1058.61;1.0;4.0;59.70000076293945;75+       ;75+       ;5;1;1.0;
